,material,durability,skin,name,category,tier,npc_sell_price,id,stats,unstackable,rarity_salvageable,salvages,color,soulbound,glowing,requirements,museum,generator,generator_tier,furniture,item_specific,description,upgrade_costs,gear_score,dungeon_item,gemstone_slots,dungeon_item_conversion_cost,catacombs_requirements,enchantments,hide_from_viewrecipe_command,sword_type,ability_damage_scaling,origin,tiered_stats,motes_sell_price,can_have_attributes,crystal,salvageable_from_recipe,rift_transferrable,salvage,private_island,cannot_reforge,lose_motes_value_on_transfer,prestige
2817,NETHER_STALK,,,Nether Wart,,,4.0,NETHER_STALK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818,LEATHER_LEGGINGS,,,Water Hydra Leggings,LEGGINGS,UNCOMMON,50.0,HYDRA1_LEGGINGS,,,,,"16,21,85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819,LEATHER,,,Enchanted Leather,,UNCOMMON,1700.0,ENCHANTED_LEATHER,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820,CARPET,4.0,,Yellow Carpet,,,1.0,CARPET:4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821,SKULL_ITEM,3.0,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZjE2MWRlMDc1MjQyNjQ4ZWI3OWZmNzkyZDUwMzIzOGZiZmM3MTI1NDEzN2NjMTJiOWIwZTdhYmM5OTFjNTZlIn19fQ==,Brown Lamp,,,500.0,LAMP_BROWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822,GOLD_BARDING,,,Eternal Hoof,ACCESSORY,RARE,,ETERNAL_HOOF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823,SKULL_ITEM,3.0,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMTA3ZGE1NzJhOGU5ZGFkNTc4MmIxNjY1Yjc0ZjkxMWQyMWZiMWE3MjNhOTdkYTdjOGVjNDk0Yjc1ZWM5ZGI4NCJ9fX0,Appalled Pumpkin,,,10.0,BUILDER_APPALLED_PUMPKIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2824,SKULL_ITEM,3.0,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvODYyNGJhY2I1ZjE5ODZlNjQ3N2FiY2U0YWU3ZGNhMTgyMGE1MjYwYjYyMzNiNTViYTFkOWJhOTM2Yzg0YiJ9fX0=,Speed Talisman,ACCESSORY,,110.0,SPEED_TALISMAN,{'WALK_SPEED': 1},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825,SKULL_ITEM,3.0,ewogICJ0aW1lc3RhbXAiIDogMTY0NDUwMDUyMTI2NiwKICAicHJvZmlsZUlkIiA6ICI0ZDEzZWUyZjViOWI0N2I2OGU2NzhhMjAxN2VmZTc1MyIsCiAgInByb2ZpbGVOYW1lIiA6ICJCcmF5ZGVyZWsiLAogICJzaWduYXR1cmVSZXF1aXJlZCIgOiB0cnVlLAogICJ0ZXh0dXJlcyIgOiB7CiAgICAiU0tJTiIgOiB7CiAgICAgICJ1cmwiIDogImh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMTg3MTk4NDljZWY0MjY0ZDY3MGM2Yjg4ZTZiNWViZDQwYjMyYjUzNWE2OGEyYzIyODkyZGQwOGQ4YmNjMTNjNCIsCiAgICAgICJtZXRhZGF0YSIgOiB7CiAgICAgICAgIm1vZGVsIiA6ICJzbGltIgogICAgICB9CiAgICB9CiAgfQp9,Flaming Fist,GLOVES,EPIC,12750.0,FLAMING_FIST,"{'STRENGTH': 10, 'HEALTH': 30, 'DEFENSE': 20, 'CRITICAL_DAMAGE': 10, 'FEROCITY': 1}",,True,"[{'type': 'ESSENCE', 'essence_type': 'CRIMSON', 'amount': 50}, {'type': 'ITEM', 'item_id': 'LEATHER_CLOTH', 'amount': 3}]",,,,"[{'type': 'SKILL', 'skill': 'COMBAT', 'level': 24}]",,,,,,,"[[{'type': 'ITEM', 'item_id': 'BEZOS', 'amount': 5}, {'type': 'ITEM', 'item_id': 'LEATHER_CLOTH', 'amount': 4}, {'type': 'ESSENCE', 'essence_type': 'CRIMSON', 'amount': 200}], [{'type': 'ITEM', 'item_id': 'BEZOS', 'amount': 10}, {'type': 'ITEM', 'item_id': 'LEATHER_CLOTH', 'amount': 8}, {'type': 'ESSENCE', 'essence_type': 'CRIMSON', 'amount': 500}], [{'type': 'ITEM', 'item_id': 'BEZOS', 'amount': 15}, {'type': 'ITEM', 'item_id': 'LEATHER_CLOTH', 'amount': 12}, {'type': 'ESSENCE', 'essence_type': 'CRIMSON', 'amount': 1000}], [{'type': 'ITEM', 'item_id': 'BEZOS', 'amount': 20}, {'type': 'ITEM', 'item_id': 'LEATHER_CLOTH', 'amount': 16}, {'type': 'ESSENCE', 'essence_type': 'CRIMSON', 'amount': 2000}], [{'type': 'ITEM', 'item_id': 'BEZOS', 'amount': 30}, {'type': 'ITEM', 'item_id': 'LEATHER_CLOTH', 'amount': 20}, {'type': 'ESSENCE', 'essence_type': 'CRIMSON', 'amount': 3000}], [{'type': 'ITEM', 'item_id': 'BEZOS', 'amount': 40}, {'type': 'ITEM', 'item_id': 'LEATHER_CLOTH', 'amount': 24}, {'type': 'ESSENCE', 'essence_type': 'CRIMSON', 'amount': 4000}], [{'type': 'ITEM', 'item_id': 'BEZOS', 'amount': 50}, {'type': 'ITEM', 'item_id': 'LEATHER_CLOTH', 'amount': 28}, {'type': 'ESSENCE', 'essence_type': 'CRIMSON', 'amount': 6000}], [{'type': 'ITEM', 'item_id': 'BEZOS', 'amount': 60}, {'type': 'ITEM', 'item_id': 'LEATHER_CLOTH', 'amount': 32}, {'type': 'ITEM', 'item_id': 'HEAVY_PEARL', 'amount': 3}, {'type': 'ESSENCE', 'essence_type': 'CRIMSON', 'amount': 8000}], [{'type': 'ITEM', 'item_id': 'BEZOS', 'amount': 70}, {'type': 'ITEM', 'item_id': 'LEATHER_CLOTH', 'amount': 36}, {'type': 'ITEM', 'item_id': 'HEAVY_PEARL', 'amount': 4}, {'type': 'ESSENCE', 'essence_type': 'CRIMSON', 'amount': 10000}], [{'type': 'ITEM', 'item_id': 'BEZOS', 'amount': 80}, {'type': 'ITEM', 'item_id': 'LEATHER_CLOTH', 'amount': 40}, {'type': 'ITEM', 'item_id': 'HEAVY_PEARL', 'amount': 5}, {'type': 'ESSENCE', 'essence_type': 'CRIMSON', 'amount': 12000}]]",,,,,,,,,,,,,True,,,,,,,,
2826,BEDROCK,,,Ragnarok,,UNCOMMON,1.0,RAGNAROK_ABILITY,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2827,GLOWSTONE_DUST,,,Spell Powder,,EPIC,500.0,SPELL_POWDER,,,,,,COOP,True,,,,,,,"%%gray%%%%italic%%Looks like Sulphur, smells like Sulphur... Suspicious.",,,,,,,,,,,,,,,,,,,,,,
2828,SKULL_ITEM,3.0,ewogICJ0aW1lc3RhbXAiIDogMTU5NDY1MDQ4MzAyNSwKICAicHJvZmlsZUlkIiA6ICJjNTBhZmE4YWJlYjk0ZTQ1OTRiZjFiNDI1YTk4MGYwMiIsCiAgInByb2ZpbGVOYW1lIiA6ICJOb3Rab2duaSIsCiAgInNpZ25hdHVyZVJlcXVpcmVkIiA6IHRydWUsCiAgInRleHR1cmVzIiA6IHsKICAgICJTS0lOIiA6IHsKICAgICAgInVybCIgOiAiaHR0cDovL3RleHR1cmVzLm1pbmVjcmFmdC5uZXQvdGV4dHVyZS83MjRkMjA3MjkxODA1NGE5NWE0ZjRiYmM5MzFiZjM5MjlkMDFjYjAxMjM2OGJjNGM3OGQwYTNhY2M5Y2RiZWVhIgogICAgfQogIH0KfQ,Spirit Skin,COSMETIC,MYTHIC,,REAPER_SPIRIT,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2829,NETHER_STAR,,,Catalyst,,RARE,500.0,CATALYST,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2830,SKULL_ITEM,3.0,eyJ0aW1lc3RhbXAiOjE1NzA0MjA1NTU5ODMsInByb2ZpbGVJZCI6IjIzZjFhNTlmNDY5YjQzZGRiZGI1MzdiZmVjMTA0NzFmIiwicHJvZmlsZU5hbWUiOiIyODA3Iiwic2lnbmF0dXJlUmVxdWlyZWQiOnRydWUsInRleHR1cmVzIjp7IlNLSU4iOnsidXJsIjoiaHR0cDovL3RleHR1cmVzLm1pbmVjcmFmdC5uZXQvdGV4dHVyZS8xN2JiNGM1ZGIyYzQ2YWJmOGE1ZGQ4MzdlNDM2ODZkYTI1MTEwNDQ5ZDNhMzk2ZGZmYzA5ODBjYmE3ZjNlMWExIn19fQ,Bee Minion Skin,COSMETIC,,,BEE_PERSONALITY,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2831,LEATHER_CHESTPLATE,,,Super Heavy Chestplate,CHESTPLATE,EPIC,1.0,SUPER_HEAVY_CHESTPLATE,,,True,,"90,100,100",,,"[{'type': 'DUNGEON_SKILL', 'dungeon_type': 'CATACOMBS', 'level': 15}]",,,,,,,"[[{'type': 'ESSENCE', 'essence_type': 'UNDEAD', 'amount': 25}], [{'type': 'ESSENCE', 'essence_type': 'UNDEAD', 'amount': 50}], [{'type': 'ESSENCE', 'essence_type': 'UNDEAD', 'amount': 100}], [{'type': 'ESSENCE', 'essence_type': 'UNDEAD', 'amount': 200}], [{'type': 'ESSENCE', 'essence_type': 'UNDEAD', 'amount': 400}]]",10.0,True,,,,,,,,,"{'WALK_SPEED': [-10, -10, -10, -10, -10, -10, -10, -10, -10, -10], 'DEFENSE': [112, 124, 139, 154, 171, 190, 211, 234, 261, 290]}",,,,,,,,,,
2832,LEATHER_BOOTS,,,Berserker Boots,BOOTS,EPIC,129000.0,BERSERKER_BOOTS,"{'STRENGTH': 25, 'CRITICAL_DAMAGE': 25}",,,,"255,212,39",,,"[{'type': 'SKILL', 'skill': 'COMBAT', 'level': 24}]",,,,,,,"[[{'type': 'ITEM', 'item_id': 'LUMINO_FIBER', 'amount': 1}, {'type': 'ITEM', 'item_id': 'ENCHANTED_RED_SAND', 'amount': 5}, {'type': 'ESSENCE', 'essence_type': 'CRIMSON', 'amount': 50}], [{'type': 'ITEM', 'item_id': 'LUMINO_FIBER', 'amount': 1}, {'type': 'ITEM', 'item_id': 'ENCHANTED_RED_SAND', 'amount': 10}, {'type': 'ESSENCE', 'essence_type': 'CRIMSON', 'amount': 125}], [{'type': 'ITEM', 'item_id': 'LUMINO_FIBER', 'amount': 1}, {'type': 'ITEM', 'item_id': 'ENCHANTED_RED_SAND', 'amount': 20}, {'type': 'ESSENCE', 'essence_type': 'CRIMSON', 'amount': 250}], [{'type': 'ITEM', 'item_id': 'LUMINO_FIBER', 'amount': 2}, {'type': 'ITEM', 'item_id': 'ENCHANTED_RED_SAND', 'amount': 30}, {'type': 'ESSENCE', 'essence_type': 'CRIMSON', 'amount': 500}], [{'type': 'ITEM', 'item_id': 'LUMINO_FIBER', 'amount': 2}, {'type': 'ITEM', 'item_id': 'ENCHANTED_RED_SAND', 'amount': 50}, {'type': 'ESSENCE', 'essence_type': 'CRIMSON', 'amount': 750}], [{'type': 'ITEM', 'item_id': 'LUMINO_FIBER', 'amount': 2}, {'type': 'ITEM', 'item_id': 'ENCHANTED_RED_SAND', 'amount': 80}, {'type': 'ESSENCE', 'essence_type': 'CRIMSON', 'amount': 1000}], [{'type': 'ITEM', 'item_id': 'LUMINO_FIBER', 'amount': 3}, {'type': 'ITEM', 'item_id': 'ENCHANTED_RED_SAND_CUBE', 'amount': 1}, {'type': 'ESSENCE', 'essence_type': 'CRIMSON', 'amount': 1500}], [{'type': 'ITEM', 'item_id': 'LUMINO_FIBER', 'amount': 3}, {'type': 'ITEM', 'item_id': 'ENCHANTED_RED_SAND_CUBE', 'amount': 2}, {'type': 'ITEM', 'item_id': 'HEAVY_PEARL', 'amount': 3}, {'type': 'ESSENCE', 'essence_type': 'CRIMSON', 'amount': 2000}], [{'type': 'ITEM', 'item_id': 'LUMINO_FIBER', 'amount': 3}, {'type': 'ITEM', 'item_id': 'ENCHANTED_RED_SAND_CUBE', 'amount': 4}, {'type': 'ITEM', 'item_id': 'HEAVY_PEARL', 'amount': 4}, {'type': 'ESSENCE', 'essence_type': 'CRIMSON', 'amount': 2500}], [{'type': 'ITEM', 'item_id': 'LUMINO_FIBER', 'amount': 4}, {'type': 'ITEM', 'item_id': 'ENCHANTED_RED_SAND_CUBE', 'amount': 8}, {'type': 'ITEM', 'item_id': 'HEAVY_PEARL', 'amount': 5}, {'type': 'ESSENCE', 'essence_type': 'CRIMSON', 'amount': 3000}]]",,,[{'slot_type': 'COMBAT'}],,,,,,,,,,True,,True,,,,,,
2833,LEATHER_BOOTS,,,Emperor Shoes,BOOTS,,,EMPEROR_SHOES,,,,,"153,13,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2834,SKULL_ITEM,3.0,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMTdkYjE5MjNkMDNjNGVmNGU5ZjZlODcyYzVhNmFkMjU3OGIxYWZmMmIyODFmYmMzZmZhNzQ2NmM4MjVmYjkifX19,The Watcher's Head,,SPECIAL,,THE_WATCHERS_HEAD,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2835,SKULL_ITEM,3.0,ewogICJ0aW1lc3RhbXAiIDogMTYyMTQ2Mzk4NDEwMSwKICAicHJvZmlsZUlkIiA6ICI0OWIzODUyNDdhMWY0NTM3YjBmN2MwZTFmMTVjMTc2NCIsCiAgInByb2ZpbGVOYW1lIiA6ICJiY2QyMDMzYzYzZWM0YmY4IiwKICAic2lnbmF0dXJlUmVxdWlyZWQiIDogdHJ1ZSwKICAidGV4dHVyZXMiIDogewogICAgIlNLSU4iIDogewogICAgICAidXJsIiA6ICJodHRwOi8vdGV4dHVyZXMubWluZWNyYWZ0Lm5ldC90ZXh0dXJlL2UyYjVmZTllYTUyMzk1YTQxYWM2OGMwY2I1NzU4NjRmZWI1ZmRkOGVhMTU4MjYyZThmODI5MTI1ZWMzM2Q0ODciLAogICAgICAibWV0YWRhdGEiIDogewogICAgICAgICJtb2RlbCIgOiAic2xpbSIKICAgICAgfQogICAgfQogIH0KfQ==,Jasper Crystal,,RARE,,JASPER_CRYSTAL,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2836,SKULL_ITEM,3.0,eyJ0aW1lc3RhbXAiOjAsInByb2ZpbGVJZCI6ImRiYTJmMTE1NmNjMjQwMWJhOWU5YjRkMjdmN2M4OTdkIiwicHJvZmlsZU5hbWUiOiJjb2RlbmFtZV9CIiwidGV4dHVyZXMiOnsiU0tJTiI6eyJ1cmwiOiJodHRwczovL3RleHR1cmVzLm1pbmVjcmFmdC5uZXQvdGV4dHVyZS8xNjQyMjYyNDVhMmNhYmQ5MWZhNTE1MzVjY2E5OGU5MTc5ODdlNDY0MmE2YWQ5OTQzMjE3YjMzMGQ3YzkxZTUxIn19fQ==,Fireplace,,,,FIREPLACE,,,,,,,,,,,,FIREPLACE,,,,,,,,,,,,,,,,,,,,,,,,
2837,SKULL_ITEM,3.0,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvN2QxNGUyNTJjYTRhMzQzODgyYzNiMDViYmNmYjhmYzgzN2QyZGU5ZGI0MWRjNTM3MTEzYjczMjA5OCJ9fX0=,The Fast,HELMET,UNOBTAINABLE,,SPEED_RACER,{'WALK_SPEED': 1000},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2838,SKULL_ITEM,3.0,eyJ0aW1lc3RhbXAiOjAsInByb2ZpbGVJZCI6ImRiYTJmMTE1NmNjMjQwMWJhOWU5YjRkMjdmN2M4OTdkIiwicHJvZmlsZU5hbWUiOiJjb2RlbmFtZV9CIiwidGV4dHVyZXMiOnsiU0tJTiI6eyJ1cmwiOiJodHRwczovL3RleHR1cmVzLm1pbmVjcmFmdC5uZXQvdGV4dHVyZS9mMzlkNzc4ZjM5ODg2MTQ0NmY1NWJiYTk4ZmI3ZmM2NWJkNmJhMjM4ZjZjYTg1MDE1ZWUwZDEzMmE0NDkzMWZkIn19fQ==,Carpentry Table,,,,CARPENTRY_BENCH,,,,,,,,,,,,CARPENTRY_BENCH,,,,,,,,,,,,,,,,,,,,,,,,
2839,SKULL_ITEM,3.0,ewogICJ0aW1lc3RhbXAiIDogMTU5NDQwOTkwNTg0MiwKICAicHJvZmlsZUlkIiA6ICJhMmY4MzQ1OTVjODk0YTI3YWRkMzA0OTcxNmNhOTEwYyIsCiAgInByb2ZpbGVOYW1lIiA6ICJiUHVuY2giLAogICJzaWduYXR1cmVSZXF1aXJlZCIgOiB0cnVlLAogICJ0ZXh0dXJlcyIgOiB7CiAgICAiU0tJTiIgOiB7CiAgICAgICJ1cmwiIDogImh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNjEyZjkwYTJhNjZkN2Y5MzdjZjlmYjE1YzdkOGFlZjk3ZDM4ZjU2MmJkOTY3OGIyNGY0YzkwNGI2NWJjYzYwYyIKICAgIH0KICB9Cn0=,Golden Scarf Head,HELMET,SPECIAL,,GOLD_SCARF_HEAD,"{'DEFENSE': 15, 'HEALTH': 30, 'STRENGTH': 10}",,,,,,,,True,,,,,,"[[{'type': 'ESSENCE', 'essence_type': 'GOLD', 'amount': 50}], [{'type': 'ESSENCE', 'essence_type': 'GOLD', 'amount': 75}], [{'type': 'ESSENCE', 'essence_type': 'GOLD', 'amount': 125}], [{'type': 'ESSENCE', 'essence_type': 'GOLD', 'amount': 250}], [{'type': 'ESSENCE', 'essence_type': 'GOLD', 'amount': 500}]]",,True,,,,,,,,,,,,,,,,,,,
2840,STONE_AXE,,,Sculptor's Axe,AXE,,64.0,SCULPTORS_AXE,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2841,LEATHER_CHESTPLATE,,,Obsidian Chestplate,CHESTPLATE,EPIC,2500.0,OBSIDIAN_CHESTPLATE,{'DEFENSE': 250},,,,"0,0,0",,,"[{'type': 'SKILL', 'skill': 'COMBAT', 'level': 14}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2842,SKULL_ITEM,3.0,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvY2M2YjRhN2JkODI0NDE2MTliYmMxMWQ5YjhlMGU2NGFlOGI5NWYyZTQwYjM5MjEzNTVmY2M1NDM0MzI2MDE3In19fQ==,Scornclaw Brew,,COMMON,50.0,SCORNCLAW_BREW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2843,NETHER_STALK,,,Enchanted Nether Wart,,UNCOMMON,640.0,ENCHANTED_NETHER_STALK,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2844,SKULL_ITEM,3.0,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZjBiODdhN2UyODU1NzUxZjI5NTAxODA4ODNjZmJjZGQ4NjI5OGVlNGY3YmRlMDliMmY3MzE1NDYyZTg4YzBlZiJ9fX0=,Bulky Stone,REFORGE_STONE,EPIC,1.0,BULKY_STONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2845,SKULL_ITEM,3.0,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMWZmZjlkMzQ4ZWJjZGE2Njc0NzE5MjU1NGMzNzhhZDdmMTJmZTRmNmQ3OWNiYzYyZDRkZmI2NjY5NzFlMmJmIn19fQ==,Frosty the Snow Cannon,,RARE,10.0,SNOW_CANNON,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2846,DIAMOND_SPADE,,,Snow Shovel,,RARE,,SNOW_SHOVEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2847,COAL,1.0,,Enchanted Charcoal,,UNCOMMON,320.0,ENCHANTED_CHARCOAL,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2848,IRON_BOOTS,,,Spider's Boots,BOOTS,RARE,74000.0,SPIDER_BOOTS,"{'WALK_SPEED': 5, 'DEFENSE': 45, 'INTELLIGENCE': 50}",,,,,,,"[{'type': 'DUNGEON_SKILL', 'dungeon_type': 'CATACOMBS', 'level': 9}]",,,,,,,"[[{'type': 'ESSENCE', 'essence_type': 'SPIDER', 'amount': 10}], [{'type': 'ESSENCE', 'essence_type': 'SPIDER', 'amount': 15}], [{'type': 'ESSENCE', 'essence_type': 'SPIDER', 'amount': 20}], [{'type': 'ESSENCE', 'essence_type': 'SPIDER', 'amount': 25}], [{'type': 'ESSENCE', 'essence_type': 'SPIDER', 'amount': 30}]]",,,,"{'essence_type': 'SPIDER', 'amount': 20}",,,,,,,,,,,,,,,,,
2849,LEATHER_LEGGINGS,,,Farm Suit Leggings,LEGGINGS,,32.0,FARM_SUIT_LEGGINGS,"{'DEFENSE': 30, 'FARMING_FORTUNE': 5}",,,,"255,255,0",,,"[{'type': 'SKILL', 'skill': 'FARMING', 'level': 3}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2850,BANNER,13.0,,Magenta Banner,,,2.0,BANNER:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2851,LEATHER_BOOTS,,,Bouncy Boots,BOOTS,RARE,1.0,BOUNCY_BOOTS,,,True,,"173,255,47",,,"[{'type': 'DUNGEON_SKILL', 'dungeon_type': 'CATACOMBS', 'level': 12}]",,,,,,,"[[{'type': 'ESSENCE', 'essence_type': 'UNDEAD', 'amount': 10}], [{'type': 'ESSENCE', 'essence_type': 'UNDEAD', 'amount': 20}], [{'type': 'ESSENCE', 'essence_type': 'UNDEAD', 'amount': 40}], [{'type': 'ESSENCE', 'essence_type': 'UNDEAD', 'amount': 80}], [{'type': 'ESSENCE', 'essence_type': 'UNDEAD', 'amount': 160}]]",10.0,True,,,,,,,,,"{'HEALTH': [55, 62, 69, 77, 86, 97, 108, 122, 136, 153], 'CRITICAL_CHANCE': [5, 5, 6, 6, 7, 7, 8, 8, 9, 10]}",,,,,,,,,,
2852,SKULL_ITEM,3.0,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvOTI2NWY5NmY1NGI3ODg4NWM0NmU3ZDJmODZiMWMxZGJmZTY0M2M2MDYwZmM3ZmNjOTgzNGMzZTNmZDU5NTEzNSJ9fX0=,Desert Crystal,,RARE,,DESERT_ISLAND_CRYSTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DESERT_ISLAND,,,,,,,
2853,SKULL_ITEM,3.0,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMjExYWIzYTExMzJjOWQxZWY4MzVlYTgxZDk3MmVkOWI1Y2Q4ZGRmZjBhMDdjNTVhNzQ5YmNmY2Y4ZGY1In19fQ==,Scavenger Talisman,ACCESSORY,,200.0,SCAVENGER_TALISMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2854,FISHING_ROD,,,Soul Whip,SWORD,LEGENDARY,,SOUL_WHIP,"{'DAMAGE': 145, 'STRENGTH': 175}",,,,,,,"[{'type': 'DUNGEON_SKILL', 'dungeon_type': 'CATACOMBS', 'level': 23}, {'type': 'SKILL', 'skill': 'FISHING', 'level': 26}]",,,,,,,"[[{'type': 'ESSENCE', 'essence_type': 'WITHER', 'amount': 200}], [{'type': 'ESSENCE', 'essence_type': 'WITHER', 'amount': 300}], [{'type': 'ESSENCE', 'essence_type': 'WITHER', 'amount': 400}], [{'type': 'ESSENCE', 'essence_type': 'WITHER', 'amount': 550}], [{'type': 'ESSENCE', 'essence_type': 'WITHER', 'amount': 750}]]",,,,"{'essence_type': 'WITHER', 'amount': 300}",,,,,,,,,,,,,,,,,
2855,SLIME_BALL,,,Enchanted Slimeball,,UNCOMMON,800.0,ENCHANTED_SLIME_BALL,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2856,SKULL_ITEM,3.0,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNTdjY2QzNmRjOGY3MmFkY2IxZjhjOGU2MWVlODJjZDk2ZWFkMTQwY2YyYTE2YTEzNjZiZTliNWE4ZTNjYzNmYyJ9fX0K,Recombobulator 3000,,LEGENDARY,,RECOMBOBULATOR_3000,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2857,IRON_PICKAXE,,,Mining Exp Boost,PET_ITEM,LEGENDARY,,PET_ITEM_MINING_SKILL_BOOST_LEGENDARY,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2858,GOLDEN_CARROT,,,Superb Carrot Candy,,EPIC,1.0,SUPERB_CARROT_CANDY,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2859,RECORD_4,,,Music Disc - Chirp,,UNCOMMON,20.0,RECORD_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2860,SKULL_ITEM,3.0,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZDQyMDY0YWE0ZGUzNWY2NjliMDRlODdiMWUwNGQ0MmVjZWU4MjliOWJjNTY2MTM4YWEyNzk0Nzk4YWZiZWMifX19,Toy,,COMMON,,TOY,,,,,,SOLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2861,SKULL_ITEM,3.0,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvODQ5YjMzMzc4ODVkYzk5ODE4NmExZDU4YTZkMmQ5ZDExMjk5ZDRlMWViZmEyZjdiNjU2NzcxM2I3MzZlYTA3NSJ9fX0,Brown Mushroom,,,10.0,BUILDER_BROWN_MUSHROOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
